account_id,customer_id,account_type,currency,balance
ACC0001585,CUST000038,Current,EUR,3350831.6
ACC0001586,CUST005865,Current,USD,2109900.29
ACC0001587,CUST006680,Savings,USD,3807515.66
ACC0001588,CUST002509,Current,AED,1881079.75
ACC0001589,CUST001032,Current,USD,502822.53
ACC0001590,CUST000343,Nostro,INR,4367621.33
ACC0001591,CUST006242,Savings,AED,2868330.44
ACC0001592,CUST007945,Savings,GBP,2648569.62
ACC0001593,CUST001177,Nostro,EUR,32019.91
ACC0001594,CUST009151,Savings,GBP,3481407.7
ACC0001595,CUST004948,Current,EUR,2832300.67
ACC0001596,CUST004957,Savings,GBP,1558636.13
ACC0001597,CUST001850,Escrow,GBP,1883418.24
ACC0001598,CUST006317,Current,AED,1992452.86
ACC0001599,CUST001435,Savings,USD,4939302.84
ACC0001600,CUST003864,Savings,AED,1867829.48
ACC0001601,CUST001877,Escrow,EUR,411002.44
ACC0001602,CUST003184,Savings,INR,1960657.38
ACC0001603,CUST008230,Current,AED,2297973.23
ACC0001604,CUST006202,Escrow,INR,4363377.61
ACC0001605,CUST005440,Current,INR,3100163.96
ACC0001606,CUST008588,Savings,INR,3013695.57
ACC0001607,CUST004434,Nostro,AED,438037.91
ACC0001608,CUST007703,Savings,AED,4299533.5
ACC0001609,CUST009843,Savings,INR,1355711.92
ACC0001610,CUST000543,Current,AED,1828533.92
ACC0001611,CUST001007,Nostro,USD,2390905.87
ACC0001612,CUST001820,Current,AED,2192844.34
ACC0001613,CUST006449,Nostro,EUR,2456654.01
ACC0001614,CUST003043,Savings,GBP,537807.66
ACC0001615,CUST008367,Escrow,GBP,3637959.61
ACC0001616,CUST004070,Nostro,INR,273525.93
ACC0001617,CUST009290,Nostro,AED,4951408.92
ACC0001618,CUST003060,Savings,USD,1323319.9
ACC0001619,CUST002919,Nostro,GBP,3957875.24
ACC0001620,CUST004320,Current,EUR,2160900.04
ACC0001621,CUST001405,Nostro,AED,3147930.4
ACC0001622,CUST002097,Savings,INR,4378543.27
ACC0001623,CUST008040,Escrow,GBP,4095969.29
ACC0001624,CUST006335,Current,AED,941012.9
ACC0001625,CUST009189,Savings,GBP,4018347.24
ACC0001626,CUST005529,Current,GBP,1097273.06
ACC0001627,CUST001219,Current,EUR,852719.55
ACC0001628,CUST005736,Escrow,INR,3899622.73
ACC0001629,CUST001263,Savings,INR,2636091.67
ACC0001630,CUST000627,Escrow,INR,4039171.09
ACC0001631,CUST007404,Current,AED,2472381.61
ACC0001632,CUST001819,Savings,GBP,1120188.82
ACC0001633,CUST008492,Nostro,EUR,4310515.38
ACC0001634,CUST002451,Nostro,USD,4531097.63
ACC0001635,CUST005866,Escrow,INR,3734126.3
ACC0001636,CUST007059,Nostro,AED,3832277.89
ACC0001637,CUST009511,Savings,GBP,2391147.31
ACC0001638,CUST008070,Savings,EUR,4210431.89
ACC0001639,CUST009426,Savings,AED,9679.75
ACC0001640,CUST004290,Escrow,AED,4765639.15
ACC0001641,CUST008816,Current,INR,3642632.35
ACC0001642,CUST002350,Current,USD,2400871.77
ACC0001643,CUST002967,Escrow,INR,1914878.48
ACC0001644,CUST001514,Escrow,EUR,904870.13
ACC0001645,CUST008152,Current,USD,725175.18
ACC0001646,CUST004792,Current,INR,3928937.41
ACC0001647,CUST006846,Savings,INR,83267.77
ACC0001648,CUST003383,Current,AED,1032896.82
ACC0001649,CUST003058,Current,AED,433736.07
ACC0001650,CUST003709,Current,AED,1189259.14
ACC0001651,CUST004182,Current,GBP,4005952.76
ACC0001652,CUST004062,Current,INR,3534162.2
ACC0001653,CUST008457,Savings,USD,268990.19
ACC0001654,CUST003789,Current,USD,2940821.67
ACC0001655,CUST002338,Escrow,USD,2645892.44
ACC0001656,CUST007559,Current,USD,4572513.8
ACC0001657,CUST000670,Nostro,USD,4267137.41
ACC0001658,CUST008315,Escrow,EUR,2521883.83
ACC0001659,CUST000369,Current,INR,3706309.68
ACC0001660,CUST007933,Escrow,AED,2134796.8
ACC0001661,CUST002577,Escrow,EUR,3685795.37
ACC0001662,CUST009934,Escrow,AED,3914794.8
ACC0001663,CUST002445,Nostro,USD,4210693.57
ACC0001664,CUST009618,Current,USD,4576852.08
ACC0001665,CUST005287,Nostro,INR,1129309.33
ACC0001666,CUST007546,Nostro,GBP,2686068.89
ACC0001667,CUST005491,Current,AED,1793530.6
ACC0001668,CUST004608,Savings,USD,1026296.99
ACC0001669,CUST004187,Current,USD,1865338.13
ACC0001670,CUST009117,Nostro,GBP,4571947.39
ACC0001671,CUST000153,Savings,INR,2218903.91
ACC0001672,CUST000023,Escrow,GBP,2677385.94
ACC0001673,CUST003988,Current,GBP,3009292.41
ACC0001674,CUST009755,Escrow,GBP,3371272.44
ACC0001675,CUST006503,Current,AED,3727407.56
ACC0001676,CUST002208,Nostro,GBP,2497342.36
ACC0001677,CUST008125,Escrow,GBP,1181281.54
ACC0001678,CUST008380,Current,EUR,3969595.16
ACC0001679,CUST008797,Savings,GBP,949785.2
ACC0001680,CUST004512,Escrow,AED,398926.4
ACC0001681,CUST001835,Current,INR,3965604.51
ACC0001682,CUST002477,Current,AED,2601302.42
ACC0001683,CUST007870,Nostro,GBP,2107320.22
ACC0001684,CUST003302,Current,EUR,2799205.89
ACC0001685,CUST001456,Nostro,INR,1941944.77
ACC0001686,CUST001883,Current,EUR,236272.12
ACC0001687,CUST004439,Nostro,GBP,580400.66
ACC0001688,CUST006173,Nostro,AED,4361931.24
ACC0001689,CUST003912,Current,EUR,3473720.46
ACC0001690,CUST006976,Current,AED,68869.6
ACC0001691,CUST007845,Nostro,AED,4790709.16
ACC0001692,CUST004807,Savings,GBP,807476.44
ACC0001693,CUST006703,Escrow,INR,2997647.63
ACC0001694,CUST001021,Escrow,GBP,4125189.06
ACC0001695,CUST007989,Savings,AED,122840.52
ACC0001696,CUST008668,Escrow,GBP,963537.57
ACC0001697,CUST008741,Savings,USD,3629518.73
ACC0001698,CUST003416,Nostro,AED,4639042.24
ACC0001699,CUST005920,Current,USD,954269.45
ACC0001700,CUST001134,Escrow,AED,1863870.74
ACC0001701,CUST004398,Savings,USD,1223873.07
ACC0001702,CUST004520,Escrow,AED,1097334.57
ACC0001703,CUST005833,Current,EUR,3085850.82
ACC0001704,CUST009038,Savings,EUR,4061685.24
ACC0001705,CUST007759,Escrow,USD,3800545.71
ACC0001706,CUST005047,Savings,AED,4985730.16
ACC0001707,CUST001979,Nostro,USD,2327153.44
ACC0001708,CUST001821,Escrow,AED,2127635.46
ACC0001709,CUST006820,Nostro,GBP,1797199.03
ACC0001710,CUST003572,Savings,AED,1304495.04
ACC0001711,CUST003329,Nostro,EUR,2163247.15
ACC0001712,CUST009795,Escrow,GBP,3706018.71
ACC0001713,CUST004365,Nostro,INR,2089401.46
ACC0001714,CUST008483,Nostro,USD,1700664.41
ACC0001715,CUST002647,Savings,EUR,2909567.92
ACC0001716,CUST000090,Current,INR,490662.47
ACC0001717,CUST008863,Escrow,USD,567385.65
ACC0001718,CUST003110,Savings,INR,4601179.36
ACC0001719,CUST000587,Current,GBP,4831485.15
ACC0001720,CUST005595,Escrow,USD,3328151.16
ACC0001721,CUST008797,Escrow,INR,2040270.47
ACC0001722,CUST000782,Current,AED,4107424.38
ACC0001723,CUST001145,Current,USD,4712092.61
ACC0001724,CUST007065,Nostro,INR,3451423.78
ACC0001725,CUST009710,Nostro,AED,160857.25
ACC0001726,CUST005919,Current,AED,4095279.21
ACC0001727,CUST000761,Nostro,EUR,4541680.96
ACC0001728,CUST003954,Nostro,INR,1178158.34
ACC0001729,CUST001982,Nostro,AED,2300170.73
ACC0001730,CUST004806,Current,EUR,1118924.52
ACC0001731,CUST002704,Nostro,GBP,2032308.5
ACC0001732,CUST003663,Savings,EUR,2038438.79
ACC0001733,CUST000081,Savings,USD,1678363.81
ACC0001734,CUST001520,Escrow,AED,3288259.41
ACC0001735,CUST001731,Current,AED,872027.58
ACC0001736,CUST008759,Current,USD,137250.29
ACC0001737,CUST005285,Current,INR,775576.55
ACC0001738,CUST001408,Current,GBP,4501952.89
ACC0001739,CUST008536,Current,GBP,2299030.43
ACC0001740,CUST009420,Escrow,INR,3540973.34
ACC0001741,CUST006177,Savings,USD,4884692.97
ACC0001742,CUST003555,Current,AED,1278294.99
ACC0001743,CUST009449,Escrow,EUR,4745942.45
ACC0001744,CUST008629,Nostro,GBP,987787.16
ACC0001745,CUST006316,Nostro,GBP,2530231.42
ACC0001746,CUST005312,Nostro,EUR,4197606.2
ACC0001747,CUST007813,Savings,USD,1098450.73
ACC0001748,CUST000162,Current,USD,3642750.97
ACC0001749,CUST004464,Escrow,INR,1906030.88
ACC0001750,CUST006636,Savings,USD,1422483.22
ACC0001751,CUST002894,Nostro,USD,3724501.72
ACC0001752,CUST000766,Current,USD,3167275.59
ACC0001753,CUST001461,Nostro,INR,3760225.71
ACC0001754,CUST001780,Current,USD,2938582.24
ACC0001755,CUST002199,Current,EUR,3319084.81
ACC0001756,CUST008236,Current,AED,2475462.3
ACC0001757,CUST004785,Current,GBP,1932402.54
ACC0001758,CUST006818,Escrow,USD,2253192.74
ACC0001759,CUST008088,Current,GBP,3836055.19
ACC0001760,CUST003862,Escrow,USD,3827451.68
ACC0001761,CUST007471,Nostro,INR,1276534.47
ACC0001762,CUST006124,Savings,GBP,1757943.5
ACC0001763,CUST004305,Escrow,USD,630542.88
ACC0001764,CUST008773,Nostro,EUR,3814891.74
ACC0001765,CUST006629,Escrow,INR,282434.73
ACC0001766,CUST007979,Nostro,AED,7770.06
ACC0001767,CUST001495,Savings,EUR,539792.87
ACC0001768,CUST003710,Nostro,AED,491223.74
ACC0001769,CUST001659,Nostro,INR,2720569.68
ACC0001770,CUST006076,Nostro,INR,288959.84
ACC0001771,CUST008350,Escrow,GBP,2173936.4
ACC0001772,CUST009046,Nostro,EUR,2816120.32
ACC0001773,CUST004438,Nostro,AED,4293257.88
ACC0001774,CUST006191,Escrow,EUR,1803104.76
ACC0001775,CUST007020,Current,USD,1229961.64
ACC0001776,CUST000284,Current,INR,3774099.68
ACC0001777,CUST005372,Savings,USD,3062042.77
ACC0001778,CUST004813,Current,INR,1786895.47
ACC0001779,CUST007909,Escrow,USD,2968082.01
ACC0001780,CUST004429,Savings,INR,491665.35
ACC0001781,CUST001790,Escrow,USD,3885201.89
ACC0001782,CUST000691,Nostro,USD,1279177.82
ACC0001783,CUST003071,Current,AED,4620906.82
ACC0001784,CUST004868,Current,AED,2737981.2
ACC0001785,CUST005890,Escrow,EUR,3637433.44
ACC0001786,CUST007777,Savings,GBP,552365.66
ACC0001787,CUST003924,Escrow,USD,1040016.38
ACC0001788,CUST007487,Savings,GBP,2465368.68
ACC0001789,CUST003473,Escrow,INR,2505936.22
ACC0001790,CUST007641,Nostro,AED,2487120.76
ACC0001791,CUST009705,Nostro,USD,3720523.6
ACC0001792,CUST005956,Savings,GBP,2667795.77
ACC0001793,CUST004045,Nostro,GBP,3177210.44
ACC0001794,CUST009348,Nostro,INR,1574960.14
ACC0001795,CUST001727,Nostro,USD,2105309.93
ACC0001796,CUST000886,Nostro,USD,2738243.66
ACC0001797,CUST002084,Nostro,USD,11886.92
ACC0001798,CUST008857,Nostro,AED,3784052.05
ACC0001799,CUST000534,Escrow,GBP,3251828.45
ACC0001800,CUST004890,Nostro,USD,1814271.29
ACC0001801,CUST000817,Escrow,AED,960929.23
ACC0001802,CUST008141,Nostro,EUR,2870082.4
ACC0001803,CUST000799,Current,GBP,4781762.93
ACC0001804,CUST000275,Current,EUR,1010793.9
ACC0001805,CUST005567,Nostro,GBP,1358114.72
ACC0001806,CUST000111,Nostro,USD,4844944.67
ACC0001807,CUST009881,Escrow,GBP,1195042.82
ACC0001808,CUST000753,Nostro,EUR,2054850.96
ACC0001809,CUST008231,Current,AED,2764105.79
ACC0001810,CUST006495,Savings,GBP,271496.01
ACC0001811,CUST001602,Savings,GBP,1540217.56
ACC0001812,CUST000495,Savings,EUR,1812304.08
ACC0001813,CUST004290,Escrow,INR,622834.38
ACC0001814,CUST004521,Savings,AED,1698139.17
ACC0001815,CUST003937,Savings,EUR,2879369.87
ACC0001816,CUST006240,Savings,GBP,178001.5
ACC0001817,CUST001682,Current,INR,1344494.26
ACC0001818,CUST004884,Current,GBP,1945094.4
ACC0001819,CUST006466,Nostro,USD,4533924.59
ACC0001820,CUST009497,Savings,INR,3101334.56
ACC0001821,CUST006731,Escrow,USD,1549841.09
ACC0001822,CUST002037,Escrow,EUR,4329989.95
ACC0001823,CUST006125,Nostro,EUR,2248399.41
ACC0001824,CUST003116,Current,GBP,1794272.9
ACC0001825,CUST004846,Savings,EUR,4998355.16
ACC0001826,CUST003638,Savings,INR,3002919.12
ACC0001827,CUST003468,Current,USD,3430671.77
ACC0001828,CUST000768,Current,INR,3409937.91
ACC0001829,CUST000667,Savings,AED,2445735.44
ACC0001830,CUST003133,Current,INR,4735781.09
ACC0001831,CUST008184,Current,AED,3456715.07
ACC0001832,CUST009044,Escrow,INR,3468068.86
ACC0001833,CUST006821,Escrow,EUR,2546941.98
ACC0001834,CUST008308,Nostro,USD,4114276.77
ACC0001835,CUST001449,Escrow,GBP,162878.13
ACC0001836,CUST008896,Savings,USD,4494158.38
ACC0001837,CUST001082,Savings,EUR,701775.17
ACC0001838,CUST004808,Current,INR,4223732.05
ACC0001839,CUST004415,Current,GBP,1524769.62
ACC0001840,CUST009764,Savings,GBP,1883324.46
ACC0001841,CUST008466,Nostro,EUR,3282245.69
ACC0001842,CUST008442,Nostro,USD,2962910.05
ACC0001843,CUST003518,Escrow,USD,4898067.27
ACC0001844,CUST008475,Current,INR,4095882.41
ACC0001845,CUST005510,Savings,GBP,2606267.65
ACC0001846,CUST009357,Escrow,USD,4326717.39
ACC0001847,CUST000578,Savings,USD,4199767.54
ACC0001848,CUST000579,Savings,INR,558701.76
ACC0001849,CUST009967,Savings,EUR,3282148.59
ACC0001850,CUST006532,Current,INR,2456259.7
ACC0001851,CUST008315,Nostro,GBP,3448348.6
ACC0001852,CUST005956,Nostro,INR,1728390.31
ACC0001853,CUST008912,Current,EUR,4241646.25
ACC0001854,CUST006176,Current,GBP,796511.55
ACC0001855,CUST006870,Savings,GBP,1528738.97
ACC0001856,CUST006749,Escrow,EUR,3811027.43
ACC0001857,CUST000051,Nostro,INR,434566.68
ACC0001858,CUST008213,Current,INR,3158582.46
ACC0001859,CUST002928,Escrow,GBP,3089807.19
ACC0001860,CUST003325,Nostro,AED,2383086.89
ACC0001861,CUST008620,Nostro,EUR,1329929.12
ACC0001862,CUST006093,Savings,EUR,1694208.93
ACC0001863,CUST003520,Current,EUR,2441930.52
ACC0001864,CUST009572,Current,INR,1814027.28
ACC0001865,CUST003783,Escrow,USD,4957301.99
ACC0001866,CUST006719,Nostro,EUR,1120350.15
ACC0001867,CUST003414,Escrow,USD,4776194.43
ACC0001868,CUST003138,Nostro,AED,2766725.54
ACC0001869,CUST001216,Current,INR,3799948.3
ACC0001870,CUST000508,Current,USD,1254142.35
ACC0001871,CUST000364,Current,USD,2246491.63
ACC0001872,CUST006153,Current,EUR,4807578.85
ACC0001873,CUST002177,Nostro,AED,1852581.3
ACC0001874,CUST007715,Escrow,GBP,1491999.88
ACC0001875,CUST001592,Savings,AED,1553550.51
ACC0001876,CUST004703,Savings,INR,2420581.49
ACC0001877,CUST002875,Escrow,GBP,3847014.84
ACC0001878,CUST002434,Current,AED,1281407.93
ACC0001879,CUST004707,Escrow,AED,3618364.99
ACC0001880,CUST001414,Savings,EUR,2399658.9
ACC0001881,CUST007155,Current,EUR,2625010.5
ACC0001882,CUST004827,Current,USD,1919478.17
ACC0001883,CUST003859,Savings,EUR,4399168.1
ACC0001884,CUST005056,Current,GBP,1752339.17
ACC0001885,CUST005639,Current,AED,2328297.56
ACC0001886,CUST003458,Savings,INR,3017352.13
ACC0001887,CUST008543,Escrow,INR,1109355.64
ACC0001888,CUST008421,Savings,GBP,4205876.59
ACC0001889,CUST009707,Nostro,USD,2481334.72
ACC0001890,CUST004787,Escrow,USD,1388819.78
ACC0001891,CUST005011,Escrow,USD,4029816.96
ACC0001892,CUST004826,Escrow,GBP,2405030.27
ACC0001893,CUST009327,Escrow,GBP,2838503.05
ACC0001894,CUST004087,Current,INR,72810.79
ACC0001895,CUST006101,Savings,USD,3596539.45
ACC0001896,CUST008703,Current,GBP,4416131.53
ACC0001897,CUST009583,Nostro,AED,2662948.6
ACC0001898,CUST002687,Savings,EUR,3989253.92
ACC0001899,CUST009190,Escrow,EUR,165946.97
ACC0001900,CUST009055,Savings,USD,741145.64
ACC0001901,CUST006086,Current,INR,1232373.13
ACC0001902,CUST009596,Nostro,USD,863696.92
ACC0001903,CUST004334,Nostro,GBP,2248215.62
ACC0001904,CUST003425,Current,EUR,2010941.32
ACC0001905,CUST001683,Current,INR,4969072.18
ACC0001906,CUST003516,Savings,GBP,2349385.36
ACC0001907,CUST007880,Savings,INR,2555834.05
ACC0001908,CUST004793,Current,GBP,902899.06
ACC0001909,CUST003651,Escrow,GBP,2191437.22
ACC0001910,CUST004518,Nostro,GBP,4958550.6
ACC0001911,CUST006130,Current,EUR,3798523.12
ACC0001912,CUST003798,Savings,INR,336382.44
ACC0001913,CUST005550,Nostro,AED,2278060.94
ACC0001914,CUST006044,Escrow,AED,452297.81
ACC0001915,CUST006088,Current,EUR,1955254.41
ACC0001916,CUST005787,Nostro,INR,3953528.62
ACC0001917,CUST002377,Escrow,GBP,771278.8
ACC0001918,CUST003551,Escrow,INR,4453237.2
ACC0001919,CUST007868,Current,GBP,4691518.68
ACC0001920,CUST002624,Savings,USD,3036838.93
ACC0001921,CUST004654,Nostro,USD,4731351.11
ACC0001922,CUST009245,Escrow,GBP,407169.89
ACC0001923,CUST004622,Nostro,INR,2736411.52
ACC0001924,CUST000256,Nostro,GBP,4278644.87
ACC0001925,CUST000458,Nostro,USD,2588881.91
ACC0001926,CUST000223,Nostro,USD,95532.29
ACC0001927,CUST007639,Escrow,INR,3480445.6
ACC0001928,CUST009687,Current,AED,2315482.26
ACC0001929,CUST008880,Escrow,GBP,3692387.72
ACC0001930,CUST001307,Savings,INR,526941.61
ACC0001931,CUST008186,Current,AED,2296584.89
ACC0001932,CUST001254,Nostro,EUR,4541477.64
ACC0001933,CUST009578,Current,EUR,4238020.93
ACC0001934,CUST001104,Escrow,GBP,2168147.9
ACC0001935,CUST000805,Escrow,EUR,2461562.18
ACC0001936,CUST008960,Nostro,INR,3657501.77
ACC0001937,CUST009019,Savings,INR,1006933.85
ACC0001938,CUST009121,Nostro,USD,3273897.19
ACC0001939,CUST005996,Escrow,AED,1494914.47
ACC0001940,CUST000989,Current,GBP,4739577.36
ACC0001941,CUST004726,Current,GBP,4700890.89
ACC0001942,CUST006537,Nostro,INR,528876.51
ACC0001943,CUST009063,Current,INR,1902911.41
ACC0001944,CUST008032,Escrow,USD,1359542.93
ACC0001945,CUST000912,Nostro,INR,3488582.78
ACC0001946,CUST006616,Escrow,EUR,1872849.97
ACC0001947,CUST001641,Escrow,AED,1582654.85
ACC0001948,CUST000398,Savings,USD,469751.13
ACC0001949,CUST003290,Nostro,USD,3431963.03
ACC0001950,CUST009179,Savings,AED,3270610.07
ACC0001951,CUST006269,Nostro,EUR,475898.44
ACC0001952,CUST003603,Nostro,EUR,110017.58
ACC0001953,CUST001743,Escrow,AED,4894683.4
ACC0001954,CUST005696,Current,USD,842207.44
ACC0001955,CUST004439,Current,USD,1106279.44
ACC0001956,CUST007293,Savings,INR,1015416.22
ACC0001957,CUST001889,Nostro,EUR,1962617.01
ACC0001958,CUST000842,Nostro,INR,2869186.36
ACC0001959,CUST003015,Escrow,USD,4521690.48
ACC0001960,CUST002630,Savings,GBP,3903439.19
ACC0001961,CUST009304,Nostro,USD,2211196.84
ACC0001962,CUST002755,Current,INR,3621474.85
ACC0001963,CUST009008,Nostro,USD,906657.64
ACC0001964,CUST007289,Savings,EUR,4009763.99
ACC0001965,CUST000659,Escrow,EUR,2315277.41
ACC0001966,CUST004493,Current,GBP,4690575.68
ACC0001967,CUST008156,Savings,INR,1202908.76
ACC0001968,CUST005303,Savings,EUR,3876527.41
ACC0001969,CUST006136,Current,AED,3840016.87
ACC0001970,CUST008463,Savings,INR,3590254.9
ACC0001971,CUST009187,Savings,AED,1302145.12
ACC0001972,CUST002016,Escrow,INR,1391693.42
ACC0001973,CUST009486,Escrow,EUR,745249.28
ACC0001974,CUST004892,Savings,EUR,3600768.71
ACC0001975,CUST001382,Current,EUR,4538502.58
ACC0001976,CUST003478,Escrow,AED,2615377.63
ACC0001977,CUST000480,Current,GBP,3775775.64
ACC0001978,CUST007331,Savings,INR,833420.88
ACC0001979,CUST008695,Savings,USD,2891695.37
ACC0001980,CUST009217,Escrow,INR,3835473.91
ACC0001981,CUST007215,Escrow,INR,4308239.04
ACC0001982,CUST005178,Savings,GBP,3430759.24
ACC0001983,CUST004383,Nostro,USD,436799.99
ACC0001984,CUST002070,Savings,USD,473660.03
ACC0001985,CUST003520,Escrow,EUR,3265821.47
ACC0001986,CUST004326,Current,INR,2943601.79
ACC0001987,CUST005582,Nostro,USD,2484802.84
ACC0001988,CUST009654,Savings,INR,3459272.95
ACC0001989,CUST008423,Current,AED,303674.34
ACC0001990,CUST004564,Savings,INR,4573381.94
ACC0001991,CUST001715,Nostro,AED,3912194.7
ACC0001992,CUST003560,Current,GBP,3733768.7
ACC0001993,CUST005033,Nostro,INR,3949321.86
ACC0001994,CUST009001,Savings,EUR,3184913.44
ACC0001995,CUST009815,Escrow,AED,1844153.23
ACC0001996,CUST009083,Current,AED,4799746.99
ACC0001997,CUST004590,Nostro,EUR,3277605.3
ACC0001998,CUST004232,Savings,USD,950195.65
ACC0001999,CUST008803,Escrow,GBP,825830.99
ACC0002000,CUST005484,Current,GBP,2038112.43
